@relation 'twitter-loc-most200-weka.filters.unsupervised.attribute.Remove-R2_predicted-weka.filters.unsupervised.attribute.Remove-R2-202,204'

@attribute tweet-id numeric
@attribute 'predicted class' {NewYork,California,Georgia}

@data
64262,NewYork
64263,NewYork
64264,NewYork
64265,Georgia
64266,NewYork
64267,NewYork
64268,NewYork
64269,NewYork
64270,NewYork
64271,NewYork
64272,NewYork
64273,NewYork
64274,NewYork
64275,NewYork
64276,NewYork
64277,NewYork
64278,Georgia
64279,NewYork
64280,NewYork
64281,NewYork
64282,NewYork
64283,NewYork
64284,California
64285,NewYork
64286,NewYork
64287,California
64288,NewYork
64289,Georgia
64290,NewYork
64291,NewYork
64292,NewYork
64293,Georgia
64294,NewYork
64295,NewYork
64296,NewYork
64297,NewYork
64298,NewYork
64299,NewYork
64300,NewYork
64301,Georgia
64302,California
64303,NewYork
64304,Georgia
64485,Georgia
64486,NewYork
64487,NewYork
64488,NewYork
64489,NewYork
64490,NewYork
64491,NewYork
64492,NewYork
64493,NewYork
64494,NewYork
64495,Georgia
64496,NewYork
64497,NewYork
64498,Georgia
64499,NewYork
64500,Georgia
64501,NewYork
64502,California
64503,NewYork
64504,NewYork
64745,California
64746,NewYork
64747,Georgia
64748,NewYork
64749,Georgia
64750,California
64751,Georgia
64752,Georgia
64753,NewYork
64754,NewYork
64755,NewYork
64756,NewYork
64757,NewYork
64758,NewYork
64759,NewYork
64760,NewYork
64761,NewYork
64762,NewYork
64763,NewYork
64764,Georgia
64765,NewYork
64766,Georgia
64767,Georgia
64768,California
64769,Georgia
64770,NewYork
64771,NewYork
64772,NewYork
64773,NewYork
64774,Georgia
64775,NewYork
64776,California
64777,Georgia
64778,Georgia
64779,Georgia
64780,Georgia
64781,Georgia
64782,NewYork
64783,California
64784,California
64785,Georgia
64786,California
64787,Georgia
64788,NewYork
64789,Georgia
64790,California
64791,NewYork
64792,NewYork
64793,NewYork
64794,NewYork
64795,Georgia
64796,NewYork
64797,California
64798,California
64799,California
64800,Georgia
64801,Georgia
64802,NewYork
64803,California
64804,Georgia
64805,Georgia
64806,NewYork
64807,California
64808,NewYork
64809,California
64810,California
64811,Georgia
64812,NewYork
64813,California
64814,NewYork
64815,NewYork
64816,NewYork
64817,NewYork
64818,NewYork
64819,Georgia
64820,Georgia
64821,NewYork
64822,NewYork
64823,NewYork
64824,California
64825,NewYork
64826,NewYork
64827,Georgia
64828,Georgia
64829,NewYork
64830,Georgia
64831,Georgia
64832,NewYork
64833,NewYork
64834,NewYork
64835,NewYork
64836,California
64837,Georgia
64838,California
64839,Georgia
64840,Georgia
64841,Georgia
64842,NewYork
64843,California
64844,NewYork
64845,Georgia
64846,California
64847,California
64848,NewYork
64849,NewYork
64850,NewYork
64851,Georgia
64852,NewYork
64853,NewYork
64854,NewYork
64855,California
64856,NewYork
64857,Georgia
64858,NewYork
64859,California
64860,California
64861,NewYork
64862,NewYork
64863,California
64864,NewYork
64865,Georgia
64866,NewYork
64867,Georgia
64868,NewYork
64869,Georgia
64961,NewYork
64962,California
64963,NewYork
64964,NewYork
64965,NewYork
64966,Georgia
64967,NewYork
64968,NewYork
64969,NewYork
64970,NewYork
64971,NewYork
64972,Georgia
64973,NewYork
64974,Georgia
64975,NewYork
64976,California
64977,NewYork
64978,NewYork
64979,NewYork
64980,California
64981,NewYork
64982,NewYork
64983,NewYork
64984,NewYork
64985,NewYork
64986,NewYork
64987,NewYork
64988,California
64989,NewYork
64990,NewYork
64991,NewYork
64992,California
64993,NewYork
64994,Georgia
64995,NewYork
64996,NewYork
64997,NewYork
64998,NewYork
64999,NewYork
65000,NewYork
65001,California
65002,NewYork
65003,NewYork
65004,NewYork
65005,California
65006,NewYork
65007,NewYork
65008,Georgia
65009,NewYork
65010,NewYork
65011,NewYork
65012,NewYork
65013,Georgia
65014,NewYork
65015,California
65016,NewYork
65017,Georgia
65018,NewYork
65019,NewYork
65020,NewYork
65021,NewYork
65022,NewYork
65023,NewYork
65024,NewYork
65025,NewYork
65026,NewYork
65027,California
65028,NewYork
65029,NewYork
65030,NewYork
65031,NewYork
65032,NewYork
65033,NewYork
65034,California
65035,NewYork
65036,NewYork
65037,NewYork
65038,NewYork
65039,NewYork
65040,NewYork
65041,NewYork
65042,NewYork
65043,NewYork
65044,California
65045,NewYork
65046,NewYork
65047,NewYork
65048,NewYork
65049,NewYork
65050,NewYork
65051,NewYork
65052,NewYork
65053,NewYork
65054,NewYork
65055,NewYork
65056,NewYork
65057,NewYork
65058,Georgia
65059,NewYork
65060,NewYork
65061,NewYork
65062,NewYork
65063,NewYork
65064,NewYork
65065,NewYork
65066,NewYork
65067,Georgia
65068,Georgia
65069,NewYork
65070,NewYork
65071,Georgia
65072,California
65073,California
65074,NewYork
65075,NewYork
65076,NewYork
65077,NewYork
65078,NewYork
65079,NewYork
65080,NewYork
65081,Georgia
65082,Georgia
65083,NewYork
65084,Georgia
65085,NewYork
65086,California
65087,NewYork
65088,NewYork
65089,NewYork
65090,California
65091,California
65092,California
65093,NewYork
65094,NewYork
65095,NewYork
65096,NewYork
65097,NewYork
65098,NewYork
65099,NewYork
65100,NewYork
65101,NewYork
65102,California
65103,NewYork
65104,NewYork
65105,NewYork
65106,NewYork
65107,Georgia
65108,NewYork
65109,NewYork
65110,NewYork
65111,NewYork
65112,NewYork
65113,NewYork
65114,California
65115,California
65116,NewYork
65117,California
65118,NewYork
65119,NewYork
65120,NewYork
65121,NewYork
65122,NewYork
65123,NewYork
65124,NewYork
65125,NewYork
65126,Georgia
65127,NewYork
65128,NewYork
65129,NewYork
65130,Georgia
65131,NewYork
65132,NewYork
65133,NewYork
65134,NewYork
65135,NewYork
65136,NewYork
65137,NewYork
65138,NewYork
65139,NewYork
65140,NewYork
65141,Georgia
65142,NewYork
65143,NewYork
65144,NewYork
65145,NewYork
65146,NewYork
65147,NewYork
65148,NewYork
65149,NewYork
65150,NewYork
65151,NewYork
65152,California
65153,Georgia
65154,NewYork
65155,NewYork
65156,California
65157,NewYork
65158,California
65159,NewYork
65160,NewYork
65161,NewYork
65162,NewYork
65163,NewYork
65164,NewYork
65165,NewYork
65166,NewYork
65167,NewYork
65168,NewYork
65169,NewYork
65170,NewYork
65171,NewYork
65172,NewYork
65173,NewYork
65174,NewYork
65175,NewYork
65325,California
65326,California
65327,NewYork
65328,NewYork
65329,NewYork
65330,NewYork
65331,NewYork
65332,NewYork
65333,NewYork
65334,Georgia
65335,NewYork
65336,NewYork
65337,Georgia
65338,NewYork
65339,NewYork
65340,NewYork
65341,NewYork
65342,California
65343,California
65344,California
65345,Georgia
65346,California
65347,Georgia
65348,NewYork
65349,Georgia
65350,California
65351,NewYork
65376,California
65377,California
65378,Georgia
65379,NewYork
65380,NewYork
65381,California
65382,NewYork
65383,NewYork
65384,NewYork
65385,NewYork
65386,Georgia
65387,NewYork
65388,NewYork
65389,NewYork
65390,NewYork
65391,NewYork
65392,NewYork
65393,NewYork
65394,NewYork
65395,NewYork
65396,NewYork
65397,NewYork
65398,California
65399,Georgia
65400,NewYork
65401,NewYork
65402,NewYork
65403,NewYork
65404,NewYork
65405,NewYork
65406,NewYork
65407,NewYork
65408,NewYork
65409,NewYork
65410,NewYork
65411,NewYork
65412,NewYork
65413,NewYork
65414,NewYork
65415,NewYork
65416,NewYork
65417,NewYork
65418,NewYork
65419,NewYork
65420,NewYork
65421,Georgia
65422,NewYork
65423,NewYork
65424,NewYork
65425,NewYork
65426,NewYork
65427,NewYork
65428,NewYork
65429,California
65430,NewYork
65431,NewYork
65432,NewYork
65433,Georgia
65434,NewYork
65435,NewYork
65436,NewYork
65437,NewYork
65438,NewYork
65439,NewYork
65440,NewYork
65441,NewYork
65442,NewYork
65443,NewYork
65444,California
65445,NewYork
65446,NewYork
65447,NewYork
65448,NewYork
65449,California
65450,NewYork
65451,NewYork
65452,NewYork
65453,NewYork
65454,NewYork
65455,NewYork
65456,NewYork
65457,NewYork
65458,NewYork
65459,NewYork
65460,NewYork
65461,NewYork
65462,NewYork
65463,NewYork
65464,NewYork
65465,NewYork
65466,NewYork
65467,NewYork
65468,NewYork
65469,NewYork
65470,NewYork
65471,NewYork
65472,NewYork
65473,NewYork
65474,NewYork
65475,California
65476,NewYork
65477,NewYork
65478,NewYork
65479,California
65480,Georgia
65481,NewYork
65482,Georgia
65483,NewYork
65484,Georgia
65485,NewYork
65486,NewYork
65487,Georgia
65488,NewYork
65489,Georgia
65490,California
65491,NewYork
65492,NewYork
65493,NewYork
65494,NewYork
65495,NewYork
65496,NewYork
65497,Georgia
65498,NewYork
65499,NewYork
65500,NewYork
65501,NewYork
65502,NewYork
65503,NewYork
65504,NewYork
65505,NewYork
65506,California
65507,NewYork
65508,NewYork
65509,NewYork
65510,NewYork
65511,NewYork
65512,NewYork
65513,Georgia
65514,NewYork
65515,NewYork
65516,NewYork
65517,Georgia
65518,Georgia
65519,California
65520,NewYork
65521,NewYork
65522,Georgia
65523,NewYork
65524,NewYork
65525,NewYork
65526,Georgia
65527,California
65528,NewYork
65529,Georgia
65530,California
65531,NewYork
65532,NewYork
65533,NewYork
65534,NewYork
65535,NewYork
65561,Georgia
65562,Georgia
65563,NewYork
65564,NewYork
65565,NewYork
65566,Georgia
65567,California
65568,NewYork
65569,NewYork
65570,California
65571,NewYork
65572,NewYork
65573,California
65574,California
65575,California
65576,NewYork
65577,Georgia
65578,California
65579,NewYork
65580,NewYork
65581,California
65582,NewYork
65583,NewYork
65584,NewYork
65585,California
65586,NewYork
65587,NewYork
65588,NewYork
65589,NewYork
65590,NewYork
65591,NewYork
65592,NewYork
65593,NewYork
65594,NewYork
65595,NewYork
65596,NewYork
65597,NewYork
65598,NewYork
65599,NewYork
65600,NewYork
65601,Georgia
65602,NewYork
65603,California
65604,NewYork
65605,NewYork
65606,NewYork
65607,NewYork
65608,NewYork
65609,NewYork
65610,NewYork
65611,NewYork
65612,Georgia
65613,NewYork
65614,NewYork
65615,California
65616,NewYork
65617,NewYork
65682,NewYork
65683,NewYork
65684,Georgia
65685,NewYork
65686,California
65687,NewYork
65688,NewYork
65689,NewYork
65690,Georgia
65691,NewYork
65692,California
65693,California
65694,California
65695,NewYork
65696,NewYork
65697,Georgia
65698,Georgia
65699,NewYork
65700,California
65701,Georgia
65702,NewYork
65703,NewYork
65704,NewYork
65705,Georgia
65706,California
65707,Georgia
65708,Georgia
65709,NewYork
65710,Georgia
65711,California
65712,NewYork
65713,NewYork
65714,California
65715,NewYork
65716,NewYork
65717,Georgia
65860,NewYork
65861,Georgia
65862,NewYork
65863,NewYork
65864,NewYork
65865,NewYork
65866,NewYork
65867,Georgia
65868,Georgia
65869,NewYork
65870,Georgia
65871,California
65872,Georgia
65873,Georgia
65874,NewYork
65875,NewYork
65876,Georgia
65877,NewYork
65878,Georgia
65879,NewYork
65880,NewYork
65881,NewYork
65882,NewYork
65883,Georgia
65884,NewYork
65885,Georgia
65886,NewYork
65927,California
65928,NewYork
65929,NewYork
65930,NewYork
65931,NewYork
65932,NewYork
65933,NewYork
65934,NewYork
65935,NewYork
65936,NewYork
65937,NewYork
65938,NewYork
65939,NewYork
65940,NewYork
65941,NewYork
65942,NewYork
65943,California
65944,NewYork
65945,NewYork
65946,NewYork
65947,NewYork
65948,NewYork
65949,NewYork
65950,NewYork
65951,NewYork
65952,NewYork
65953,NewYork
65954,NewYork
65955,NewYork
65956,Georgia
65957,Georgia
65958,NewYork
65959,NewYork
65960,Georgia
65961,NewYork
65962,Georgia
65963,Georgia
65964,NewYork
65965,California
65966,Georgia
65967,NewYork
65968,NewYork
65969,NewYork
65970,NewYork
65971,NewYork
65972,NewYork
65973,California
65974,NewYork
65975,NewYork
66061,NewYork
66062,NewYork
66063,NewYork
66064,NewYork
66065,NewYork
66066,Georgia
66067,Georgia
66068,NewYork
66069,NewYork
66070,NewYork
66071,NewYork
66072,NewYork
66073,NewYork
66074,NewYork
66075,NewYork
66076,NewYork
66077,Georgia
66078,NewYork
66079,NewYork
66080,NewYork
66081,NewYork
66082,NewYork
66083,NewYork
66084,NewYork
66085,NewYork
66086,NewYork
66087,NewYork
66088,NewYork
66089,NewYork
66090,NewYork
66091,NewYork
66092,NewYork
66093,NewYork
66094,NewYork
66095,NewYork
66096,NewYork
66097,NewYork
66098,NewYork
66099,NewYork
66100,NewYork
66101,NewYork
66102,NewYork
66103,California
66104,California
66105,Georgia
66106,NewYork
66107,NewYork
66108,NewYork
66109,NewYork
66110,NewYork
66111,NewYork
66112,NewYork
66113,NewYork
66114,NewYork
66115,NewYork
66116,California
66117,NewYork
66118,NewYork
66119,NewYork
66120,NewYork
66121,NewYork
66122,NewYork
66123,Georgia
66124,NewYork
66125,NewYork
66126,NewYork
66127,NewYork
66128,NewYork
66129,NewYork
66130,NewYork
66131,NewYork
66132,NewYork
66133,NewYork
66134,NewYork
66135,NewYork
66159,NewYork
66160,NewYork
66161,Georgia
66162,NewYork
66163,NewYork
66164,NewYork
66165,NewYork
66166,NewYork
66167,NewYork
66168,NewYork
66169,NewYork
66170,NewYork
66171,NewYork
66172,NewYork
66173,NewYork
66174,California
66175,NewYork
66176,NewYork
66177,Georgia
66178,NewYork
66179,NewYork
66180,NewYork
66181,NewYork
66182,California
66183,Georgia
66184,NewYork
66185,NewYork
66186,NewYork
66187,NewYork
66188,NewYork
66189,NewYork
66190,NewYork
66191,NewYork
66248,California
66249,California
66250,NewYork
66251,California
66252,NewYork
66253,NewYork
66254,California
66255,California
66256,NewYork
66257,California
66258,NewYork
66259,Georgia
66260,Georgia
66261,Georgia
66262,Georgia
66263,NewYork
66264,NewYork
66265,California
66266,California
66267,NewYork
66268,NewYork
66269,Georgia
66270,NewYork
66271,California
66272,California
66273,NewYork
66274,Georgia
66275,California
66276,NewYork
66277,NewYork
66278,Georgia
66279,California
66280,California
66281,California
66282,Georgia
66283,NewYork
66284,NewYork
66285,NewYork
66286,California
66287,NewYork
66288,California
66289,Georgia
66290,California
66291,California
66292,Georgia
66293,Georgia
66294,Georgia
66295,Georgia
66296,California
66297,Georgia
66298,NewYork
66299,California
66300,Georgia
66301,Georgia
66302,California
66303,NewYork
66342,California
66343,Georgia
66344,Georgia
66345,NewYork
66346,California
66347,NewYork
66348,Georgia
66349,NewYork
66350,NewYork
66351,Georgia
66352,California
66353,California
66354,NewYork
66355,NewYork
66356,NewYork
66357,NewYork
66358,NewYork
66359,NewYork
66360,NewYork
66361,NewYork
66362,Georgia
66363,California
66364,NewYork
66365,NewYork
66366,NewYork
66367,NewYork
66368,Georgia
66369,California
66370,Georgia
66371,NewYork
66372,NewYork
66373,California
66374,NewYork
66375,NewYork
66376,Georgia
66377,Georgia
66378,NewYork
66379,NewYork
66380,California
66381,NewYork
66382,California
66383,NewYork
66384,California
66385,California
66386,Georgia
66387,Georgia
66388,NewYork
66389,California
66390,NewYork
66391,California
66392,NewYork
66393,California
66394,NewYork
66395,NewYork
66396,NewYork
66397,NewYork
66398,NewYork
66399,NewYork
66400,Georgia
66401,NewYork
66402,NewYork
66403,NewYork
66404,Georgia
66405,California
66406,California
66407,California
66408,NewYork
66409,NewYork
66410,NewYork
66411,NewYork
66412,California
66413,California
66414,Georgia
66415,California
66416,Georgia
66417,NewYork
66418,Georgia
66419,NewYork
66420,NewYork
66421,California
66422,NewYork
66423,NewYork
66424,Georgia
66425,Georgia
66426,California
66427,California
66428,NewYork
66429,NewYork
66430,NewYork
66431,Georgia
66432,NewYork
66433,California
66434,NewYork
66435,NewYork
66436,NewYork
66437,NewYork
66438,NewYork
66439,California
66440,California
66441,California
66442,NewYork
66463,NewYork
66464,Georgia
66465,Georgia
66466,NewYork
66467,NewYork
66468,NewYork
66469,NewYork
66470,Georgia
66471,NewYork
66472,California
66473,NewYork
66474,NewYork
66475,California
66476,NewYork
66477,NewYork
66478,NewYork
66479,NewYork
66480,Georgia
66481,NewYork
66482,Georgia
66483,California
66484,NewYork
66485,NewYork
66486,NewYork
66487,California
66488,NewYork
66489,Georgia
66490,NewYork
66491,NewYork
66492,NewYork
66493,California
66494,NewYork
66495,NewYork
66496,NewYork
66497,NewYork
66498,NewYork
66499,NewYork
66500,NewYork
66501,NewYork
66502,NewYork
66503,NewYork
66504,NewYork
66505,NewYork
66506,NewYork
66507,NewYork
66508,NewYork
66509,NewYork
66510,NewYork
66511,NewYork
66512,NewYork
66513,NewYork
66514,NewYork
66515,NewYork
66516,California
66517,NewYork
66518,Georgia
66519,NewYork
66520,California
66521,Georgia
66522,NewYork
66523,NewYork
66524,NewYork
66525,NewYork
66674,NewYork
66675,NewYork
66676,NewYork
66677,NewYork
66678,NewYork
66679,NewYork
66680,NewYork
66681,California
66682,NewYork
66683,Georgia
66684,NewYork
66685,California
66686,California
66687,NewYork
66688,NewYork
66689,NewYork
66690,NewYork
66691,NewYork
66692,NewYork
66693,NewYork
66694,NewYork
66695,NewYork
66696,NewYork
66697,NewYork
66698,NewYork
66699,NewYork
66700,NewYork
66701,NewYork
66702,NewYork
66703,NewYork
66704,NewYork
66705,NewYork
66706,NewYork
66707,NewYork
66708,Georgia
66709,California
66710,California
66711,NewYork
66712,NewYork
66713,Georgia
66714,Georgia
66715,NewYork
66716,California
66717,California
66718,NewYork
66719,NewYork
66720,Georgia
66721,NewYork
66722,NewYork
66723,NewYork
66724,NewYork
66725,NewYork
66726,Georgia
66727,NewYork
66728,NewYork
66729,Georgia
66730,NewYork
66731,Georgia
66732,NewYork
66733,NewYork
66734,California
66735,NewYork
66736,NewYork
66737,California
66738,NewYork
66739,California
66740,NewYork
66741,NewYork
66742,NewYork
66743,Georgia
66744,NewYork
66745,California
66746,NewYork
66747,NewYork
66748,NewYork
66749,NewYork
66750,NewYork
66751,NewYork
66752,NewYork
66753,NewYork
66754,NewYork
66755,NewYork
66756,NewYork
66757,NewYork
66758,California
66759,NewYork
66760,California
66761,NewYork
66762,NewYork
66763,NewYork
66764,NewYork
66765,California
66766,NewYork
66767,NewYork
66768,Georgia
66769,California
66770,Georgia
66771,NewYork
66772,NewYork
66773,NewYork
66774,NewYork
66898,NewYork
66899,NewYork
66900,NewYork
66901,California
66902,NewYork
66903,NewYork
66904,NewYork
66905,NewYork
66906,NewYork
66907,California
66908,NewYork
66909,NewYork
66910,NewYork
66911,NewYork
66912,NewYork
66913,NewYork
66914,NewYork
66915,Georgia
66916,NewYork
66917,California
66918,NewYork
66919,NewYork
66920,NewYork
66921,NewYork
66922,NewYork
66923,NewYork
66924,California
66925,NewYork
66926,NewYork
66927,NewYork
66928,NewYork
66929,NewYork
66930,NewYork
66931,NewYork
66932,NewYork
66933,NewYork
66934,NewYork
66935,NewYork
66936,Georgia
66937,NewYork
66938,NewYork
66939,NewYork
66940,NewYork
66941,California
66942,NewYork
66943,NewYork
66944,NewYork
66945,NewYork
66946,NewYork
66947,NewYork
66948,NewYork
66949,NewYork
66950,NewYork
66951,NewYork
66952,NewYork
66953,NewYork
66954,NewYork
66955,NewYork
66956,NewYork
66957,NewYork
66958,NewYork
66959,NewYork
66960,NewYork
66961,NewYork
66962,NewYork
66963,NewYork
67151,NewYork
67152,NewYork
67153,California
67154,NewYork
67155,Georgia
67156,NewYork
67157,NewYork
67158,NewYork
67159,NewYork
67160,NewYork
67161,NewYork
67162,Georgia
67163,Georgia
67164,NewYork
67165,NewYork
67166,Georgia
67167,NewYork
67168,NewYork
67169,NewYork
67170,NewYork
67171,NewYork
67172,California
67173,NewYork
67174,California
67175,NewYork
67176,NewYork
67177,NewYork
67178,NewYork
67179,NewYork
67180,NewYork
67181,NewYork
67182,NewYork
67183,NewYork
67184,NewYork
67185,NewYork
67186,NewYork
67187,NewYork
67188,NewYork
67189,NewYork
67190,NewYork
67191,NewYork
67192,NewYork
67193,NewYork
67194,NewYork
67195,NewYork
67196,Georgia
67240,NewYork
67241,California
67242,NewYork
67243,California
67244,Georgia
67245,California
67246,NewYork
67247,NewYork
67248,NewYork
67249,NewYork
67250,California
67251,NewYork
67252,Georgia
67253,NewYork
67254,California
67255,Georgia
67256,California
67257,NewYork
67258,California
67259,NewYork
67260,NewYork
67381,NewYork
67382,NewYork
67383,California
67384,California
67385,NewYork
67386,NewYork
67387,NewYork
67388,Georgia
67389,NewYork
67390,California
67391,NewYork
67392,NewYork
67393,NewYork
67394,NewYork
67395,California
67396,NewYork
67397,Georgia
67398,California
67399,Georgia
67400,Georgia
67401,NewYork
67402,Georgia
67403,California
67404,California
67583,NewYork
67584,California
67585,Georgia
67586,California
67587,California
67588,NewYork
67589,NewYork
67590,NewYork
67591,NewYork
67592,NewYork
67593,NewYork
67594,NewYork
67595,NewYork
67596,NewYork
67597,NewYork
67598,Georgia
67599,NewYork
67600,NewYork
67601,Georgia
67602,NewYork
67603,NewYork
67604,NewYork
67605,NewYork
67606,NewYork
67607,NewYork
67608,NewYork
67609,Georgia
67610,NewYork
67611,NewYork
67612,Georgia
67613,NewYork
67614,California
67615,Georgia
67616,Georgia
67693,NewYork
67694,NewYork
67695,NewYork
67696,NewYork
67697,NewYork
67698,NewYork
67699,NewYork
67700,California
67701,Georgia
67702,NewYork
67703,NewYork
67704,Georgia
67705,NewYork
67706,NewYork
67707,California
67708,California
67709,NewYork
67710,California
67711,Georgia
67712,Georgia
67713,NewYork
67714,California
67715,NewYork
67716,NewYork
67717,NewYork
67718,NewYork
67719,NewYork
67720,California
67721,California
67722,California
67723,California
67724,NewYork
67725,California
67726,California
67727,California
67728,NewYork
67729,NewYork
67730,California
67731,NewYork
67732,NewYork
67733,NewYork
67734,NewYork
67735,Georgia
67736,California
67737,NewYork
67738,NewYork
67739,NewYork
67740,Georgia
67741,NewYork
67742,NewYork
67743,NewYork
67744,NewYork
67745,NewYork
67746,NewYork
67747,Georgia
67748,California
67749,NewYork
67750,NewYork
67751,Georgia
67752,California
67753,NewYork
67754,NewYork
67755,NewYork
67756,NewYork
67757,NewYork
67758,NewYork
67759,NewYork
67760,NewYork
67761,NewYork
67762,California
67763,NewYork
67764,NewYork
67765,NewYork
67766,NewYork
67767,NewYork
67768,NewYork
67769,NewYork
67770,NewYork
67771,NewYork
67772,NewYork
67773,NewYork
67774,NewYork
67775,NewYork
67776,NewYork
67777,NewYork
67778,NewYork
67779,NewYork
67780,Georgia
67781,NewYork
67782,NewYork
67783,NewYork
67784,NewYork
67785,California
67786,California
67787,NewYork
67788,NewYork
67789,NewYork
67790,NewYork
67791,NewYork
67792,NewYork
67793,NewYork
67794,NewYork
67795,NewYork
67796,NewYork
67797,NewYork
67798,NewYork
67799,NewYork
67800,NewYork
67801,Georgia
67802,Georgia
67803,Georgia
67804,NewYork
67805,NewYork
67806,California
67807,NewYork
67808,NewYork
67809,NewYork
67810,NewYork
67811,NewYork
67812,California
67946,NewYork
67947,NewYork
67948,NewYork
67949,California
67950,Georgia
67951,NewYork
67952,NewYork
67953,Georgia
67954,California
67955,Georgia
67956,NewYork
67957,NewYork
67958,California
67959,NewYork
67960,Georgia
67961,NewYork
67962,NewYork
67963,NewYork
67964,NewYork
67965,NewYork
67966,NewYork
67967,NewYork
67968,NewYork
67969,NewYork
67970,NewYork
67971,NewYork
67972,California
67973,NewYork
67974,NewYork
67975,NewYork
67976,NewYork
67977,California
67978,NewYork
67979,NewYork
67980,NewYork
67981,NewYork
67982,NewYork
67983,NewYork
67984,NewYork
67985,NewYork
67986,California
67987,NewYork
67988,NewYork
67989,NewYork
67990,Georgia
67991,NewYork
67992,NewYork
67993,NewYork
67994,NewYork
67995,California
67996,NewYork
67997,NewYork
67998,NewYork
67999,NewYork
68000,California
68001,Georgia
68002,California
68003,California
68004,California
68005,NewYork
68006,NewYork
68007,NewYork
68008,NewYork
68009,California
68010,Georgia
68011,Georgia
68012,NewYork
68013,NewYork
68014,NewYork
68015,NewYork
68016,NewYork
68017,California
68018,NewYork
68019,NewYork
68020,NewYork
68021,NewYork
68022,NewYork
68023,NewYork
68024,California
68025,NewYork
68026,NewYork
68027,NewYork
68028,NewYork
68029,NewYork
68030,NewYork
68031,California
68032,NewYork
68033,NewYork
68034,NewYork
68035,California
68036,NewYork
68037,NewYork
68038,NewYork
68039,Georgia
68040,NewYork
68041,NewYork
68042,NewYork
68043,NewYork
68044,NewYork
68045,NewYork
68092,NewYork
68093,NewYork
68094,California
68095,California
68096,NewYork
68097,NewYork
68098,NewYork
68099,NewYork
68100,Georgia
68101,NewYork
68102,NewYork
68103,Georgia
68104,NewYork
68105,NewYork
68106,NewYork
68107,NewYork
68108,NewYork
68109,NewYork
68110,NewYork
68111,NewYork
68112,NewYork
68113,California
68114,NewYork
68115,NewYork
68116,NewYork
68117,NewYork
68118,NewYork
68119,NewYork
68120,NewYork
68121,NewYork
68122,NewYork
68123,NewYork
68124,California
68125,Georgia
68126,Georgia
68127,California
68128,NewYork
68129,NewYork
68130,Georgia
68131,Georgia
68132,NewYork
68133,NewYork
68134,California
68135,California
68136,Georgia
68137,NewYork
68138,NewYork
68139,NewYork
68140,Georgia
68141,NewYork
68142,California
68143,NewYork
68144,NewYork
68145,NewYork
68146,California
68147,NewYork
68148,NewYork
68149,California
68150,NewYork
68151,NewYork
68178,NewYork
68179,NewYork
68180,NewYork
68181,NewYork
68182,NewYork
68183,NewYork
68184,Georgia
68185,NewYork
68186,California
68187,NewYork
68188,NewYork
68189,NewYork
68190,NewYork
68191,NewYork
68192,NewYork
68193,NewYork
68194,NewYork
68195,Georgia
68196,NewYork
68197,NewYork
68198,Georgia
68199,NewYork
68200,NewYork
68201,California
68202,NewYork
68203,NewYork
68204,NewYork
68205,Georgia
68206,NewYork
68207,NewYork
68208,NewYork
68209,Georgia
68210,California
68211,NewYork
68212,NewYork
68213,NewYork
68214,NewYork
68215,California
68216,NewYork
68217,Georgia
68218,Georgia
68219,NewYork
68220,NewYork
68221,NewYork
68222,NewYork
68223,Georgia
68224,NewYork
68225,NewYork
68226,NewYork
68227,NewYork
68228,NewYork
68229,California
68230,Georgia
68231,NewYork
68232,California
68233,Georgia
68234,NewYork
68235,NewYork
68236,NewYork
68237,NewYork
68238,NewYork
68239,Georgia
68240,NewYork
68241,NewYork
68242,NewYork
68243,NewYork
68244,NewYork
68245,California
68246,NewYork
68247,NewYork
68248,California
68249,NewYork
68250,NewYork
68251,NewYork
68252,NewYork
68253,NewYork
68254,California
68255,NewYork
68256,NewYork
68257,California
68258,NewYork
68259,California
68260,NewYork
68261,NewYork
68262,California
68263,NewYork
68264,Georgia
68265,NewYork
68266,Georgia
68267,Georgia
68268,Georgia
68269,Georgia
68270,NewYork
68271,Georgia
68272,NewYork
68273,NewYork
68274,NewYork
68275,California
68276,NewYork
68277,California
68278,NewYork
68279,NewYork
68280,Georgia
68281,NewYork
68282,California
68283,NewYork
68284,NewYork
68285,NewYork
68286,NewYork
68287,NewYork
68288,California
68289,California
68290,NewYork
68390,California
68391,NewYork
68392,NewYork
68393,NewYork
68394,NewYork
68395,NewYork
68396,NewYork
68397,NewYork
68398,NewYork
68399,NewYork
68400,California
68401,NewYork
68402,Georgia
68403,California
68404,NewYork
68405,Georgia
68406,California
68407,NewYork
68408,NewYork
68409,NewYork
68410,Georgia
68411,NewYork
68412,NewYork
68413,NewYork
68414,Georgia
68415,NewYork
68416,NewYork
68443,California
68444,NewYork
68445,NewYork
68446,Georgia
68447,NewYork
68448,Georgia
68449,NewYork
68450,California
68451,NewYork
68452,NewYork
68453,Georgia
68454,Georgia
68455,Georgia
68456,Georgia
68457,California
68458,Georgia
68459,California
68460,California
68461,Georgia
68462,Georgia
68463,California
68464,California
68465,California
68593,NewYork
68594,NewYork
68595,NewYork
68596,NewYork
68597,NewYork
68598,NewYork
68599,NewYork
68600,NewYork
68601,NewYork
68602,NewYork
68603,NewYork
68604,Georgia
68605,NewYork
68606,NewYork
68607,NewYork
68608,NewYork
68609,NewYork
